PG mapping,consistency_bin_2,consistency_bin_3,consistency_bin_4,consistency_bin_5,consistency_bin_6,consistency_bin_7,consistency_bin_8,consistency_bin_9,consistency_bin_10,consistency_bin_11,consistency_bin_12,consistency_bin_13,consistency_bin_14,consistency_bin_15,consistency_bin_16,consistency_bin_17,consistency_bin_18,consistency_bin_19,consistency_bin_20,consistency_bin_21,consistency_bin_22,consistency_bin_23,consistency_bin_24
ɪ-ie,0,0,0,0,0,0,2.9282576866764275e-4,9.673518742442564e-4,8.714596949891068e-4,8e-4,9.523809523809524e-4,9.216589861751152e-4,9.025270758122744e-4,8.960573476702509e-4,8.936550491510277e-4,8.912655971479501e-4,8.904719501335708e-4,8.904719501335708e-4,8.904719501335708e-4,8.904719501335708e-4,8.904719501335708e-4,8.904719501335708e-4,8.904719501335708e-4
ɪ-ie_e,0,0,0,0,0,0,0,7.255139056831923e-4,6.535947712418301e-4,6.000000000000001e-4,5.714285714285715e-4,7.373271889400922e-4,7.220216606498196e-4,7.168458781362007e-4,7.149240393208221e-4,7.1301247771836e-4,7.123775601068567e-4,7.123775601068567e-4,7.123775601068567e-4,7.123775601068567e-4,7.123775601068567e-4,7.123775601068567e-4,7.123775601068567e-4
ɪ-o,0,0,0,0.00363636363636363,0.0016,9.174311926605504e-4,5.633802816901409e-4,4.106776180698152e-4,3.3783783783783786e-4,3.0721966205837174e-4,2.890173410404624e-4,2.824858757062147e-4,2.754820936639119e-4,2.73972602739726e-4,2.7100271002710027e-4,2.702702702702703e-4,2.702702702702703e-4,2.702702702702703e-4,2.702702702702703e-4,2.702702702702703e-4,2.702702702702703e-4,2.702702702702703e-4,2.702702702702703e-4
ɪ-u,0,0,0,0,0.0016,9.174311926605504e-4,5.633802816901409e-4,0.0011361915237529999,9.91432609079668e-4,9.072196620583718e-4,8.604459124690338e-4,8.354812674112838e-4,8.169983391512765e-4,8.116070113418767e-4,8.07195739517717e-4,8.050296285590404e-4,8.045534403504128e-4,8.045534403504128e-4,8.045534403504128e-4,8.045534403504128e-4,8.045534403504128e-4,8.045534403504128e-4,8.045534403504128e-4
ɪ-ui,0,0,0,0.00277777777777777,0.00353548387096774,0.00259810346156811,0.00173468335636071,0.00186170542943619,0.00198286521815933,0.00181443932411674,0.00172089182493806,0.00185529433205759,0.001814502093465,0.0018024254922178,0.00179312248886563,0.00178831237654767,0.00178720127072753,0.00178720127072753,0.00178720127072753,0.00178720127072753,0.00178720127072753,0.00178720127072753,0.00178720127072753
ɪ-y,0,0,0,0.00727272727272727,0.0032,0.00401279777966232,0.00599344235250448,0.00710467313388736,0.00702835188129305,0.00700829493087557,0.00834186622625928,0.00867322762894113,0.00883482014102296,0.00895860951539254,0.00916759301641273,0.00932119285060461,0.00949531900555943,0.00949531900555943,0.00949531900555943,0.00949531900555943,0.00949531900555943,0.00949531900555943,0.00949531900555943
ɹ-lo,0,0,0,0,0,0,0,0,0,3.5087719298245617e-4,3.3277870216306157e-4,3.225806451612903e-4,3.1201248049921997e-4,3.0674846625766873e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4
ɹ-o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɹ-or,0,0,0,0,0,0,0,2.0283975659229e-4,1.7271157167530224e-4,1.5772870662460566e-4,1.5071590052750564e-4,1.4641288433382135e-4,1.4357501794687723e-4,1.429592566118656e-4,1.4184397163120567e-4,1.417434443656981e-4,1.4154281670205238e-4,1.4154281670205238e-4,1.4154281670205238e-4,1.4154281670205238e-4,1.4154281670205238e-4,1.4154281670205238e-4,1.4154281670205238e-4
ɹ-r,0,0.4,0.9333333333333332,0.9323021548662088,0.9166234561700334,0.9074337283525584,0.9096087236255777,0.9200030301494648,0.9263941247425848,0.9290823769948692,0.9313620370154492,0.931210721294952,0.9302335310140842,0.929685102953167,0.9300848218569934,0.9297990814146636,0.9293560074672534,0.9293560074672534,0.9293560074672534,0.9293560074672534,0.9293560074672534,0.9293560074672534,0.9293560074672534
ɹ-ra,0,0,0,0,0,8.547008547008548e-4,5.698005698005699e-4,4.4444444444444447e-4,3.846153846153846e-4,3.5087719298245617e-4,3.3277870216306157e-4,3.225806451612903e-4,3.1201248049921997e-4,3.0674846625766873e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4
ɹ-rh,0,0,0,0,0.00470588235294117,0.00437956204379562,0.00388349514563106,0.00296296296296296,0.0024390243902439,0.00222222222222222,0.002088772845953,0.0025062656641604,0.00295566502463054,0.00342298288508557,0.00342298288508557,0.00342298288508557,0.00390243902439024,0.00390243902439024,0.00390243902439024,0.00390243902439024,0.00390243902439024,0.00390243902439024,0.00390243902439024
ɹ-ro,0,0,0,0,0,3.502626970227671e-4,2.544529262086514e-4,2.0283975659229e-4,1.7271157167530224e-4,1.5772870662460566e-4,1.5071590052750564e-4,1.4641288433382135e-4,1.4357501794687723e-4,1.429592566118656e-4,1.4184397163120567e-4,1.417434443656981e-4,1.4154281670205238e-4,1.4154281670205238e-4,1.4154281670205238e-4,1.4154281670205238e-4,1.4154281670205238e-4,1.4154281670205238e-4,1.4154281670205238e-4
ɹ-rps,0,0,0,0,0,0,0,0,0,0,2.3923444976076553e-4,2.344665885111371e-4,2.3148148148148144e-4,2.288329519450801e-4,2.285714285714286e-4,2.2831050228310504e-4,2.2831050228310504e-4,2.2831050228310504e-4,2.2831050228310504e-4,2.2831050228310504e-4,2.2831050228310504e-4,2.2831050228310504e-4,2.2831050228310504e-4
ɹ-rr,0,0,0.06666666666666667,0.05481979635330334,0.0583116286195802,0.06732752089400287,0.0647846706670236,0.0580180802103879,0.05413444736573275,0.05203932676403085,0.04961128675212014,0.04730728141954508,0.04762092079754399,0.04684758040740689,0.04648371844200737,0.0462514324599848,0.0462514324599848,0.0462514324599848,0.0462514324599848,0.0462514324599848,0.0462514324599848,0.0462514324599848,0.0462514324599848
ɹ-rrh,0,0,0,0,0,0,0,0,0,2.4906600249066e-4,2.3923444976076553e-4,5.570472336724275e-4,0.001095980149826,0.00162253793994187,0.00161208205592477,0.00214223310220533,0.00214223310220533,0.00214223310220533,0.00214223310220533,0.00214223310220533,0.00214223310220533,0.00214223310220533,0.00214223310220533
ɹ-rt,0,0,0,0,0,0,0,0,0,0,0,3.225806451612903e-4,3.1201248049921997e-4,3.0674846625766873e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4
ɹ-wr,0,0,0,0.0128780487804878,0.02035903285744526,0.01965422515791953,0.02089885706575842,0.01816580271955525,0.01630236497347248,0.01538979621717312,0.01549244528157496,0.01692365009500756,0.01663923405504237,0.01698679895045687,0.01696810485380388,0.01695644221269491,0.01692046127612793,0.01692046127612793,0.01692046127612793,0.01692046127612793,0.01692046127612793,0.01692046127612793,0.01692046127612793
ʃ-c,0,0,0,0,0.07916666666666666,0.06190476190476191,0.03527508090614886,0.03722943722943723,0.0363036303630363,0.03757062146892655,0.0380764163372859,0.03802083333333333,0.03796653796653797,0.03791348600508906,0.03784461152882205,0.03782771535580524,0.03782771535580524,0.03782771535580524,0.03782771535580524,0.03782771535580524,0.03782771535580524,0.03782771535580524,0.03782771535580524
ʃ-ch,0,0,0,0,0.01538461538461538,0.0134575569358178,0.01316315616258021,0.015309124884841799,0.01435590390403164,0.02123584741991204,0.01988142292490118,0.02479166666666666,0.0338875474208575,0.0373024723417182,0.04091905853759774,0.04090779442225319,0.04090779442225319,0.04090779442225319,0.04090779442225319,0.04090779442225319,0.04090779442225319,0.04090779442225319,0.04090779442225319
ʃ-chs,0,0,0,0,0,0,0,0,0,0,7.905138339920949e-4,7.8125e-4,7.722007722007722e-4,7.633587786259542e-4,7.518796992481202e-4,7.49063670411985e-4,7.49063670411985e-4,7.49063670411985e-4,7.49063670411985e-4,7.49063670411985e-4,7.49063670411985e-4,7.49063670411985e-4,7.49063670411985e-4
ʃ-ci,0,0,0,0,0.025,0.01428571428571428,0.0116504854368932,0.01298701298701298,0.01584158415841584,0.01525423728813559,0.01660079051383399,0.01640625,0.01698841698841698,0.01679389312977099,0.01729323308270676,0.01722846441947565,0.01722846441947565,0.01722846441947565,0.01722846441947565,0.01722846441947565,0.01722846441947565,0.01722846441947565,0.01722846441947565
ʃ-s,0,0,0,0.01176470588235294,0.01025641025641025,0.00666666666666666,0.005,0.00449438202247191,0.00408163265306122,0.00628069063836527,0.0058498023715415,0.00567708333333333,0.00559529084119248,0.00554210885620306,0.00548144554935726,0.00547299746284885,0.00547299746284885,0.00547299746284885,0.00547299746284885,0.00547299746284885,0.00547299746284885,0.00547299746284885,0.00547299746284885
ʃ-sc,0,0,0,0,0,0,0,0,0,0,0,0,0,7.633587786259542e-4,7.518796992481202e-4,7.49063670411985e-4,7.49063670411985e-4,7.49063670411985e-4,7.49063670411985e-4,7.49063670411985e-4,7.49063670411985e-4,7.49063670411985e-4,7.49063670411985e-4
ʃ-sch,0,0,0,0,0,0,0,0,0,0,0,0.00166666666666666,0.00163934426229508,0.0016260162601626,0.00397768615086102,0.00397487012202488,0.00397487012202488,0.00397487012202488,0.00397487012202488,0.00397487012202488,0.00397487012202488,0.00397487012202488,0.00397487012202488
ʃ-sci,0,0,0,0,0,0,0,0,0,8.47457627118644e-4,0.00158102766798418,0.0015625,0.00154440154440154,0.0015267175572519,0.00150375939849624,0.00149812734082397,0.00149812734082397,0.00149812734082397,0.00149812734082397,0.00149812734082397,0.00149812734082397,0.00149812734082397,0.00149812734082397
ʃ-sh,0,0,0.6,0.7482352941176471,0.6326923076923077,0.8370186335403726,0.8281151609895232,0.8014086143048076,0.7977340806046234,0.7857602980999148,0.7844137022397891,0.7775000000000001,0.7680155266133641,0.7641808020330103,0.7583937395867454,0.7582585702026109,0.7582585702026109,0.7582585702026109,0.7582585702026109,0.7582585702026109,0.7582585702026109,0.7582585702026109,0.7582585702026109
ʃ-shh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ʃ-shi,0,0,0,0,0,0.00476190476190476,0.00194174757281553,0.00259740259740259,0.00198019801980198,0.00169491525423728,0.00158102766798418,0.0015625,0.00154440154440154,0.0015267175572519,0.00150375939849624,0.00149812734082397,0.00149812734082397,0.00149812734082397,0.00149812734082397,0.00149812734082397,0.00149812734082397,0.00149812734082397,0.00149812734082397
ʃ-si,0,0,0,0,0,0,0.00194174757281553,0.00259740259740259,0.00198019801980198,0.00254237288135593,0.00395256916996047,0.0046875,0.0054054054054054,0.00534351145038167,0.00526315789473684,0.00524344569288389,0.00524344569288389,0.00524344569288389,0.00524344569288389,0.00524344569288389,0.00524344569288389,0.00524344569288389,0.00524344569288389
ʃ-ss,0,0,0,0.04,0.0125,0.00476190476190476,0.00194174757281553,0.00389610389610389,0.00297029702970297,0.00423728813559322,0.00395256916996047,0.00390625,0.00386100386100386,0.00381679389312977,0.0037593984962406,0.00374531835205992,0.00374531835205992,0.00374531835205992,0.00374531835205992,0.00374531835205992,0.00374531835205992,0.00374531835205992,0.00374531835205992
ʃ-ssi,0,0,0,0,0,0.00952380952380952,0.00388349514563106,0.00649350649350649,0.01089108910891089,0.01016949152542373,0.01027667984189723,0.01015625,0.01003861003861003,0.0099236641221374,0.00977443609022556,0.0097378277153558,0.0097378277153558,0.0097378277153558,0.0097378277153558,0.0097378277153558,0.0097378277153558,0.0097378277153558,0.0097378277153558
ʃ-t,0,0,0,0,0,0,0.00388349514563106,0.00519480519480519,0.00396039603960396,0.00508474576271186,0.00553359683794466,0.00546875,0.0054054054054054,0.00610687022900763,0.00601503759398496,0.00599250936329588,0.00599250936329588,0.00599250936329588,0.00599250936329588,0.00599250936329588,0.00599250936329588,0.00599250936329588,0.00599250936329588
ʃ-ti,0,0,0,0,0.025,0.04761904761904761,0.09320388349514563,0.1077922077922078,0.10990099009900992,0.10932203389830508,0.1075098814229249,0.1078125,0.10733590733590734,0.1068702290076336,0.1067669172932331,0.10711610486891383,0.10711610486891383,0.10711610486891383,0.10711610486891383,0.10711610486891383,0.10711610486891383,0.10711610486891383,0.10711610486891383
ʃ-xi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ʊ-eu,0,0,0,0,0,0,0,0,0,0,0,0.00208333333333333,0.00208333333333333,0.00412371134020618,0.00412371134020618,0.00412371134020618,0.00412371134020618,0.00412371134020618,0.00412371134020618,0.00412371134020618,0.00412371134020618,0.00412371134020618,0.00412371134020618
ʊ-o,0,0,0,0.06105263157894737,0.03247863247863247,0.02106537530266343,0.01688311688311688,0.0154074074074074,0.0142016806722689,0.01311827956989247,0.01283459162663006,0.01213235294117647,0.01213235294117647,0.01206791995148575,0.01206791995148575,0.01206791995148575,0.01206791995148575,0.01206791995148575,0.01206791995148575,0.01206791995148575,0.01206791995148575,0.01206791995148575,0.01206791995148575
ʊ-oo,0,0.2,0.3666666666666667,0.15578947368421053,0.2239316239316239,0.22203389830508477,0.2103896103896104,0.1985185185185185,0.196218487394958,0.18301075268817205,0.1816060398078243,0.17512254901960786,0.17512254901960786,0.1739842328684051,0.1739842328684051,0.1739842328684051,0.1739842328684051,0.1739842328684051,0.1739842328684051,0.1739842328684051,0.1739842328684051,0.1739842328684051,0.1739842328684051
ʊ-ou,0,0,0.03333333333333333,0.01052631578947368,0.01538461538461538,0.01016949152542373,0.01298701298701298,0.02834567901234568,0.02605042016806722,0.02408602150537634,0.02354152367879203,0.02806372549019608,0.02806372549019608,0.02795633717404487,0.02795633717404487,0.02795633717404487,0.02795633717404487,0.02795633717404487,0.02795633717404487,0.02795633717404487,0.02795633717404487,0.02795633717404487,0.02795633717404487
ʊ-ow,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
ʊ-u,0,0,0,0.1726315789473684,0.12307692307692308,0.1433414043583535,0.15714285714285714,0.15525925925925926,0.15882352941176472,0.16688172043010754,0.16280027453671927,0.1642156862745098,0.1642156862745098,0.16361431170406307,0.16361431170406307,0.16361431170406307,0.16361431170406307,0.16361431170406307,0.16361431170406307,0.16361431170406307,0.16361431170406307,0.16361431170406307,0.16361431170406307
ʊ-u_e,0,0,0,0,0.00512820512820512,0.00338983050847457,0.00259740259740259,0.00246913580246913,0.00470588235294117,0.01290322580645161,0.01276595744680851,0.0125,0.0125,0.01237113402061855,0.01237113402061855,0.01237113402061855,0.01237113402061855,0.01237113402061855,0.01237113402061855,0.01237113402061855,0.01237113402061855,0.01237113402061855,0.01237113402061855
ʊ-uo,0,0,0,0,0,0,0,0,0,0,0.0064516129032258,0.00588235294117647,0.00588235294117647,0.00588235294117647,0.00588235294117647,0.00588235294117647,0.00588235294117647,0.00588235294117647,0.00588235294117647,0.00588235294117647,0.00588235294117647,0.00588235294117647,0.00588235294117647
ʌ-_e,0,0.2,0.02222222222222222,0.01038961038961039,0.01014492753623188,0.00657276995305164,0.0050179211469534,0.00408163265306122,0.00358974358974358,0.00336538461538461,0.00323325635103926,0.00316027088036117,0.003125,0.00311804008908685,0.00311804008908685,0.00311804008908685,0.00311804008908685,0.00311804008908685,0.00311804008908685,0.00311804008908685,0.00311804008908685,0.00311804008908685,0.00311804008908685
ʌ-a,0,0,0.01111111111111111,0.00519480519480519,0.00289855072463768,0.00187793427230046,0.00289354577087094,0.00240074865925206,0.00220907297830374,0.0021043956043956,0.00203489863997947,0.00200790691293665,0.00199175824175824,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402
ʌ-au_e,0,0,0,0.00259740259740259,0.00144927536231884,9.389671361502348e-4,7.168458781362007e-4,5.830903790087463e-4,5.128205128205128e-4,4.807692307692308e-4,4.618937644341802e-4,4.514672686230248e-4,4.464285714285714e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4
ʌ-o,0,0.2,0.14909090909090908,0.09896103896103896,0.10912762694658631,0.08336911714187564,0.08227656497023109,0.07722606741481897,0.07384615384615385,0.07340415913200724,0.07126849713454794,0.07075185882663777,0.07037800162800163,0.0701119535688158,0.0701119535688158,0.0701119535688158,0.0701119535688158,0.0701119535688158,0.0701119535688158,0.0701119535688158,0.0701119535688158,0.0701119535688158,0.0701119535688158
ʌ-o_e,0,0,0.01111111111111111,0.02077922077922078,0.01884057971014493,0.01784037558685446,0.01505376344086021,0.01224489795918367,0.01128205128205128,0.0110576923076923,0.01062355658198614,0.01083521444695259,0.01071428571428571,0.01069042316258351,0.01069042316258351,0.01069042316258351,0.01069042316258351,0.01069042316258351,0.01069042316258351,0.01069042316258351,0.01069042316258351,0.01069042316258351,0.01069042316258351
ʌ-oe,0,0,0,0.00259740259740259,0.00144927536231884,9.389671361502348e-4,7.168458781362007e-4,5.830903790087463e-4,5.128205128205128e-4,4.807692307692308e-4,4.618937644341802e-4,4.514672686230248e-4,4.464285714285714e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4,4.454342984409799e-4
ʌ-oo,0,0,0,0.00259740259740259,0.00144927536231884,0.0039612676056338,0.00289354577087094,0.00240074865925206,0.00220907297830374,0.0021043956043956,0.00203489863997947,0.00200790691293665,0.00199175824175824,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402,0.0019837647717453402
ʌ-ou,0,0,0,0.01186147186147186,0.02074126870990734,0.02001173708920187,0.01813044502001412,0.01512435662095526,0.01408284023668638,0.01346978021978021,0.01350782653323069,0.01335445169175511,0.0132554945054945,0.0131975123833169,0.0131975123833169,0.0131975123833169,0.0131975123833169,0.0131975123833169,0.0131975123833169,0.0131975123833169,0.0131975123833169,0.0131975123833169,0.0131975123833169
ʌ-u,0,0,0.4064646464646466,0.445021645021645,0.4324499449232165,0.4626109298064811,0.6708668303676545,0.681273734622398,0.6856015779092702,0.6877634232855752,0.6903686596527244,0.6911103812990748,0.6918472730972731,0.6922330267760916,0.6922330267760916,0.6922330267760916,0.6922330267760916,0.6922330267760916,0.6922330267760916,0.6922330267760916,0.6922330267760916,0.6922330267760916,0.6922330267760916
ʌ-u_e,0,0,0,0,0.00144927536231884,0.00187793427230046,0.0014336917562724,0.00408163265306122,0.00615384615384615,0.00576923076923076,0.00600461893764434,0.00586907449209932,0.00580357142857142,0.00579064587973273,0.00579064587973273,0.00579064587973273,0.00579064587973273,0.00579064587973273,0.00579064587973273,0.00579064587973273,0.00579064587973273,0.00579064587973273,0.00579064587973273
ʌ-uh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ʒ-g,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
ʒ-j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ʒ-s,0,0,0,0,0,0.13333333333333333,0.3111111111111111,0.3,0.3125,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105
ʒ-si,0,0,0,0,0,0.06666666666666667,0.08888888888888888,0.1,0.0875,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578
ʒ-ti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ʒ-z,0,0,0,0,0,0,0,0,0,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368
θ-th,0,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
θ-tth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
